"","Study","County","Lake","Waterbody Name","Station","STATIONID","STATION_ID","Monitoring Location Name (35 or less)","Water Management District","GNIS_ID","water type","WIN Secondary Type","GPS Source","Lat deg","Lat min","Lat sec","Long deg","Long min","Long sec","Formula Latitude","Formula Longitude","Latitude","Longitude","Region Number","Region Name","Geologic formation","Geologic formation description","Physiographic region","Physiographic region descriptio","SA (acres)","SA (hectare)","SA Citation","TP Zone","TP 75th","TP 80th","TP 85th","TP 90th","TN Zone","TN 75th","TN 80th","TN 85th","TN 90th","Nutrient Watershed Region","Esturary","Esturary Segment","Narrative Nutrient Criteria Waters","Coastal Nutrient Region","Coastal Nutrient Segment","Site Specific Interpretations of the NNC","Lake_County"
"4009","LW","Polk","Bess",NA,"2","Pol-Bess-2","POL-BESS-2","Polk-Bess-2","Southwest Florida",278511,"Lake","Lake","Garmin GPS","27","52","3.82","81","39","9.93","27.867727777777777","-81.652758333333338",27.8677277777778,-81.6527583333333,"75-31","Winter Haven/Lake Henry Ridges","Mh4","The geology is dominated by deeply weathered clayey sand and granular sand of the Hawthorne Formation","CL 4n","The lake lies in the Winter Haven Karst division of the Central Lake District","148","60","(Shafer et al. 1986)","TP4",53,59,72,93,"TN4",1083,1140,1231,1369,NA,NA,NA,NA,NA,NA,NA,"Bess Polk"
"4010","LW","Polk","Bess",NA,"3","Pol-Bess-3","POL-BESS-3","Polk-Bess-3","Southwest Florida",278511,"Lake","Lake","Garmin GPS","27","57","51.76","81","39","19","27.964377777777777","-81.655277777777783",27.9643777777778,-81.6552777777778,"75-31","Winter Haven/Lake Henry Ridges","Mh4","The geology is dominated by deeply weathered clayey sand and granular sand of the Hawthorne Formation","CL 4n","The lake lies in the Winter Haven Karst division of the Central Lake District","148","60","(Shafer et al. 1986)","TP4",53,59,72,93,"TN4",1083,1140,1231,1369,NA,NA,NA,NA,NA,NA,NA,"Bess Polk"
"4011","LW","Polk","Big Bass",NA,"1","Pol-BigBass-1","POL-BIGBASS-1","Polk-Big Bass-1","Southwest Florida",NA,"Lake","Lake","Garmin GPS","27","52","33.24","81","51","14.1","27.875900000000001","-81.853916666666663",27.8759,-81.8539166666667,"75-30","Lakeland/Bone Valley Upland","Pbv","The geology is dominated by phosphatic sand, clayey fine sand, and clay of the Bone Valley Formation","CL 4o","The lake lies in the Bartow Embayment division of the Central Lake District","3","1","(LAKEWATCH)","TP6",248,281,328,355,"TN5",1975,2216,2397,2701,NA,NA,NA,NA,NA,NA,NA,"Big Bass Polk"
"4012","LW","Polk","Big Bass",NA,"2","Pol-BigBass-2","POL-BIGBASS-2","Polk-Big Bass-2","Southwest Florida",NA,"Lake","Lake","Garmin GPS","27","52","33.06","81","51","15.84","27.87585","-81.854399999999998",27.87585,-81.8544,"75-30","Lakeland/Bone Valley Upland","Pbv","The geology is dominated by phosphatic sand, clayey fine sand, and clay of the Bone Valley Formation","CL 4o","The lake lies in the Bartow Embayment division of the Central Lake District","3","1","(LAKEWATCH)","TP6",248,281,328,355,"TN5",1975,2216,2397,2701,NA,NA,NA,NA,NA,NA,NA,"Big Bass Polk"
"4013","LW","Polk","Big Bass",NA,"3","Pol-BigBass-3","POL-BIGBASS-3","Polk-Big Bass-3","Southwest Florida",NA,"Lake","Lake","Garmin GPS","27","52","32.159999999999997","81","51","16.559999999999999","27.875599999999999","-81.854600000000005",27.8756,-81.8546,"75-30","Lakeland/Bone Valley Upland","Pbv","The geology is dominated by phosphatic sand, clayey fine sand, and clay of the Bone Valley Formation","CL 4o","The lake lies in the Bartow Embayment division of the Central Lake District","3","1","(LAKEWATCH)","TP6",248,281,328,355,"TN5",1975,2216,2397,2701,NA,NA,NA,NA,NA,NA,NA,"Big Bass Polk"
"4014","LW","Polk","Blue 2",NA,"1","Pol-Blue2-1","POL-BLUE2-1","Polk-Blue 2-1","Southwest Florida",279079,"Lake","Lake","Google Earth","28","2","58.76","81","46","25.77","28.049655555555557","-81.773825000000002",28.0496555555556,-81.773825,"75-31","Winter Haven/Lake Henry Ridges","Mh4","The geology is dominated by deeply weathered clayey sand and granular sand of the Hawthorne Formation","CL 4n","The lake lies in the Winter Haven Karst division of the Central Lake District","56","23","(Shafer et al. 1986)","TP4",53,59,72,93,"TN4",1083,1140,1231,1369,NA,NA,NA,NA,NA,NA,NA,"Blue 2 Polk"
"4015","LW","Polk","Blue 2",NA,"2","Pol-Blue2-2","POL-BLUE2-2","Polk-Blue 2-2","Southwest Florida",279079,"Lake","Lake","Google Earth","28","2","53.09","81","46","25.25","28.048080555555554","-81.773680555555558",28.0480805555556,-81.7736805555556,"75-31","Winter Haven/Lake Henry Ridges","Mh4","The geology is dominated by deeply weathered clayey sand and granular sand of the Hawthorne Formation","CL 4n","The lake lies in the Winter Haven Karst division of the Central Lake District","56","23","(Shafer et al. 1986)","TP4",53,59,72,93,"TN4",1083,1140,1231,1369,NA,NA,NA,NA,NA,NA,NA,"Blue 2 Polk"
"4016","LW","Polk","Blue 2",NA,"3","Pol-Blue2-3","POL-BLUE2-3","Polk-Blue 2-3","Southwest Florida",279079,"Lake","Lake","Google Earth","28","2","47.98","81","46","25.3","28.04666111111111","-81.773694444444445",28.0466611111111,-81.7736944444444,"75-31","Winter Haven/Lake Henry Ridges","Mh4","The geology is dominated by deeply weathered clayey sand and granular sand of the Hawthorne Formation","CL 4n","The lake lies in the Winter Haven Karst division of the Central Lake District","56","23","(Shafer et al. 1986)","TP4",53,59,72,93,"TN4",1083,1140,1231,1369,NA,NA,NA,NA,NA,NA,NA,"Blue 2 Polk"
"4017","LW","Polk","Blue North",NA,"1","Pol-BlueNort-1","POL-BLUENORT-1","Polk-Blue North-1","Southwest Florida",279035,"Lake","Lake","Google Earth","27","51","23.64","81","34","50.79","27.856566666666666","-81.580775000000003",27.8565666666667,-81.580775,"75-32","Northern Lake Wales Ridge","PQr","The geology is dominated by deeply weathered beach and dune sand with some clay lenses of the preglacial Pleistocene","CL 4q4","The lake lies in the Iron Mountains subdivision of the Lake Wales Ridge division of the Central Lake District",".",".",".","TP3",26,30,34,45,"TN4",1083,1140,1231,1369,NA,NA,NA,NA,NA,NA,NA,"Blue North Polk"
"4018","LW","Polk","Blue North",NA,"2","Pol-BlueNort-2","POL-BLUENORT-2","Polk-Blue North-2","Southwest Florida",279035,"Lake","Lake","Google Earth","27","51","19.48","81","34","53.83","27.85541111111111","-81.581619444444442",27.8554111111111,-81.5816194444444,"75-32","Northern Lake Wales Ridge","PQr","The geology is dominated by deeply weathered beach and dune sand with some clay lenses of the preglacial Pleistocene","CL 4q4","The lake lies in the Iron Mountains subdivision of the Lake Wales Ridge division of the Central Lake District",".",".",".","TP3",26,30,34,45,"TN4",1083,1140,1231,1369,NA,NA,NA,NA,NA,NA,NA,"Blue North Polk"
"4019","LW","Polk","Blue North",NA,"3","Pol-BlueNort-3","POL-BLUENORT-3","Polk-Blue North-3","Southwest Florida",279035,"Lake","Lake","Google Earth","27","51","20.7","81","34","45.04","27.85575","-81.579177777777772",27.85575,-81.5791777777778,"75-32","Northern Lake Wales Ridge","PQr","The geology is dominated by deeply weathered beach and dune sand with some clay lenses of the preglacial Pleistocene","CL 4q4","The lake lies in the Iron Mountains subdivision of the Lake Wales Ridge division of the Central Lake District",".",".",".","TP3",26,30,34,45,"TN4",1083,1140,1231,1369,NA,NA,NA,NA,NA,NA,NA,"Blue North Polk"
"4020","LW","Polk","Blue South",NA,"1","Pol-BlueSout-1","POL-BLUESOUT-1","Polk-Blue South-1","Southwest Florida",279035,"Lake","Lake","Google Earth","27","50","57.45","81","34","31.34","27.849291666666666","-81.575372222222228",27.8492916666667,-81.5753722222222,"75-32","Northern Lake Wales Ridge","PQr","The geology is dominated by deeply weathered beach and dune sand with some clay lenses of the preglacial Pleistocene","CL 4q4","The lake lies in the Iron Mountains subdivision of the Lake Wales Ridge division of the Central Lake District",".",".",NA,"TP3",26,30,34,45,"TN4",1083,1140,1231,1369,NA,NA,NA,NA,NA,NA,NA,"Blue South Polk"
"4021","LW","Polk","Blue South",NA,"2","Pol-BlueSout-2","POL-BLUESOUT-2","Polk-Blue South-2","Southwest Florida",279035,"Lake","Lake","Google Earth","27","51","4.84","81","34","40.82","27.851344444444443","-81.578005555555549",27.8513444444444,-81.5780055555555,"75-32","Northern Lake Wales Ridge","PQr","The geology is dominated by deeply weathered beach and dune sand with some clay lenses of the preglacial Pleistocene","CL 4q4","The lake lies in the Iron Mountains subdivision of the Lake Wales Ridge division of the Central Lake District",".",".",NA,"TP3",26,30,34,45,"TN4",1083,1140,1231,1369,NA,NA,NA,NA,NA,NA,NA,"Blue South Polk"
"4022","LW","Polk","Blue South",NA,"3","Pol-BlueSout-3","POL-BLUESOUT-3","Polk-Blue South-3","Southwest Florida",279035,"Lake","Lake","Google Earth","27","51","10.37","81","34","47.99","27.852880555555554","-81.579997222222218",27.8528805555556,-81.5799972222222,"75-32","Northern Lake Wales Ridge","PQr","The geology is dominated by deeply weathered beach and dune sand with some clay lenses of the preglacial Pleistocene","CL 4q4","The lake lies in the Iron Mountains subdivision of the Lake Wales Ridge division of the Central Lake District",".",".",NA,"TP3",26,30,34,45,"TN4",1083,1140,1231,1369,NA,NA,NA,NA,NA,NA,NA,"Blue South Polk"
"4023","LW","Polk","Boca Cove",NA,"1","Pol-BocaCove-1","POL-BOCACOVE-1","Polk-Boca Cove-1","Southwest Florida",NA,"Lake","Lake","Garmin GPS","27","52","26.22","81","51","9.9600000000000009","27.873950000000001","-81.852766666666668",27.87395,-81.8527666666667,"75-30","Lakeland/Bone Valley Upland","Pbv","The geology is dominated by phosphatic sand, clayey fine sand, and clay of the Bone Valley Formation","CL 4o","The lake lies in the Bartow Embayment division of the Central Lake District","5","2","(LAKEWATCH)","TP6",248,281,328,355,"TN5",1975,2216,2397,2701,NA,NA,NA,NA,NA,NA,NA,"Boca Cove Polk"
"4024","LW","Polk","Boca Cove",NA,"2","Pol-BocaCove-2","POL-BOCACOVE-2","Polk-Boca Cove-2","Southwest Florida",NA,"Lake","Lake","Garmin GPS","27","52","25.32","81","51","10.32","27.873699999999999","-81.852866666666671",27.8737,-81.8528666666667,"75-30","Lakeland/Bone Valley Upland","Pbv","The geology is dominated by phosphatic sand, clayey fine sand, and clay of the Bone Valley Formation","CL 4o","The lake lies in the Bartow Embayment division of the Central Lake District","5","2","(LAKEWATCH)","TP6",248,281,328,355,"TN5",1975,2216,2397,2701,NA,NA,NA,NA,NA,NA,NA,"Boca Cove Polk"
"4025","LW","Polk","Boca Cove",NA,"3","Pol-BocaCove-3","POL-BOCACOVE-3","Polk-Boca Cove-3","Southwest Florida",NA,"Lake","Lake","Garmin GPS","27","52","24","81","51","10.92","27.873333333333335","-81.853033333333329",27.8733333333333,-81.8530333333333,"75-30","Lakeland/Bone Valley Upland","Pbv","The geology is dominated by phosphatic sand, clayey fine sand, and clay of the Bone Valley Formation","CL 4o","The lake lies in the Bartow Embayment division of the Central Lake District","5","2","(LAKEWATCH)","TP6",248,281,328,355,"TN5",1975,2216,2397,2701,NA,NA,NA,NA,NA,NA,NA,"Boca Cove Polk"
"4026","LW","Polk","Bonnet",NA,"1","Pol-Bonnet-1","POL-BONNET-1","Polk-Bonnet-1","Southwest Florida",279214,"Lake","Lake","Garmin GPS","28","8","48.42","81","39","43.68","28.146783333333332","-81.66213333333333",28.1467833333333,-81.6621333333333,"75-36","Southwestern Flatlands","mh4","The geology is dominated by deeply weathered clayey sand and granular sand of the Hawthorne Formation","cl4n","The lake lies in the Winter Haven Karst division of the Central Lake District",".",".",".","TP5",132,156,213,252,"TN5",1975,2216,2397,2701,NA,NA,NA,NA,NA,NA,NA,"Bonnet Polk"
"4027","LW","Polk","Bonnet",NA,"2","Pol-Bonnet-2","POL-BONNET-2","Polk-Bonnet-2","Southwest Florida",279214,"Lake","Lake","Garmin GPS","28","8","40.020000000000003","81","39","40.200000000000003","28.144449999999999","-81.661166666666674",28.14445,-81.6611666666667,"75-36","Southwestern Flatlands","mh4","The geology is dominated by deeply weathered clayey sand and granular sand of the Hawthorne Formation","cl4n","The lake lies in the Winter Haven Karst division of the Central Lake District",".",".",".","TP5",132,156,213,252,"TN5",1975,2216,2397,2701,NA,NA,NA,NA,NA,NA,NA,"Bonnet Polk"
"4028","LW","Polk","Bonnet",NA,"3","Pol-Bonnet-3","POL-BONNET-3","Polk-Bonnet-3","Southwest Florida",279214,"Lake","Lake","Garmin GPS","28","8","24.45","81","39","33.96","28.140125000000001","-81.65943333333334",28.140125,-81.6594333333333,"75-36","Southwestern Flatlands","mh4","The geology is dominated by deeply weathered clayey sand and granular sand of the Hawthorne Formation","cl4n","The lake lies in the Winter Haven Karst division of the Central Lake District",".",".",".","TP5",132,156,213,252,"TN5",1975,2216,2397,2701,NA,NA,NA,NA,NA,NA,NA,"Bonnet Polk"
"4029","LW","Polk","Bonnet 2",NA,"1","Pol-Bonnet2-1","POL-BONNET2-1","Polk-Bonnet2-1","Southwest Florida",279236,"Lake","Lake","Street Atlas","28","2","51.72","81","58","43.8","28.047699999999999","-81.978833333333327",28.0477,-81.9788333333333,"75-30","Lakeland/Bone Valley Upland","Pbv","The geology is dominated by phosphatic sand, clayey fine sand, and clay of the Bone Valley Formation","CL 4o + 4p","The lake lies in the Bartow Embayment and Lakeland Ridge divisions of the Central Lake District",".",".",NA,"TP6",248,281,328,355,"TN5",1975,2216,2397,2701,NA,NA,NA,NA,NA,NA,NA,"Bonnet 2 Polk"
"4030","LW","Polk","Bonnet 2",NA,"2","Pol-Bonnet2-2","POL-BONNET2-2","Polk-Bonnet2-2","Southwest Florida",279236,"Lake","Lake","Street Atlas","28","2","51.72","81","58","36.840000000000003","28.047699999999999","-81.976900000000001",28.0477,-81.9769,"75-30","Lakeland/Bone Valley Upland","Pbv","The geology is dominated by phosphatic sand, clayey fine sand, and clay of the Bone Valley Formation","CL 4o + 4p","The lake lies in the Bartow Embayment and Lakeland Ridge divisions of the Central Lake District",".",".",NA,"TP6",248,281,328,355,"TN5",1975,2216,2397,2701,NA,NA,NA,NA,NA,NA,NA,"Bonnet 2 Polk"
"4031","LW","Polk","Bonnet 2",NA,"3","Pol-Bonnet2-3","POL-BONNET2-3","Polk-Bonnet2-3","Southwest Florida",279236,"Lake","Lake","Street Atlas","28","2","51.72","81","58","29.22","28.047699999999999","-81.974783333333335",28.0477,-81.9747833333333,"75-30","Lakeland/Bone Valley Upland","Pbv","The geology is dominated by phosphatic sand, clayey fine sand, and clay of the Bone Valley Formation","CL 4o + 4p","The lake lies in the Bartow Embayment and Lakeland Ridge divisions of the Central Lake District",".",".",NA,"TP6",248,281,328,355,"TN5",1975,2216,2397,2701,NA,NA,NA,NA,NA,NA,NA,"Bonnet 2 Polk"
"4032","LW","Polk","Bonny",NA,"1","Pol-Bonny-1","POL-BONNY-1","Polk-Bonny-1","Southwest Florida",279245,"Lake","Lake","Garmin GPS","28","2","45.62","81","55","53.58","28.046005555555556","-81.931550000000001",28.0460055555556,-81.93155,"75-30","Lakeland/Bone Valley Upland","pbv","The geology is dominated by phosphatic sand, clayey fine sand, and clay of the Bone Valley Formation","CL 4o","The lake lies in the Bartow Embayment division of the Central Lake District","267","108","(LAKEWATCH)","TP6",248,281,328,355,"TN5",1975,2216,2397,2701,NA,NA,NA,NA,NA,NA,NA,"Bonny Polk"
"4033","LW","Polk","Bonny",NA,"2","Pol-Bonny-2","POL-BONNY-2","Polk-Bonny-2","Southwest Florida",279245,"Lake","Lake","Garmin GPS","28","2","28.32","81","55","47.94","28.0412","-81.92998333333334",28.0412,-81.9299833333333,"75-30","Lakeland/Bone Valley Upland","pbv","The geology is dominated by phosphatic sand, clayey fine sand, and clay of the Bone Valley Formation","CL 4o","The lake lies in the Bartow Embayment division of the Central Lake District","267","108","(LAKEWATCH)","TP6",248,281,328,355,"TN5",1975,2216,2397,2701,NA,NA,NA,NA,NA,NA,NA,"Bonny Polk"
"4034","LW","Polk","Bonny",NA,"3","Pol-Bonny-3","POL-BONNY-3","Polk-Bonny-3","Southwest Florida",279245,"Lake","Lake","Garmin GPS","28","1","59.58","81","55","37.68","28.033216666666668","-81.92713333333333",28.0332166666667,-81.9271333333333,"75-30","Lakeland/Bone Valley Upland","pbv","The geology is dominated by phosphatic sand, clayey fine sand, and clay of the Bone Valley Formation","CL 4o","The lake lies in the Bartow Embayment division of the Central Lake District","267","108","(LAKEWATCH)","TP6",248,281,328,355,"TN5",1975,2216,2397,2701,NA,NA,NA,NA,NA,NA,NA,"Bonny Polk"
"4035","LW","Polk","Buffum",NA,"1","Pol-Buffum-1","POL-BUFFUM-1","Polk-Buffum-1","Southwest Florida",279626,"Lake","Lake","Street Atlas","27","47","21.24","81","38","36.979999999999997","27.789233333333332","-81.643605555555553",27.7892333333333,-81.6436055555556,"75-34","Lake Wales Ridge Transition","Mh4","The geology is dominated by deeply weathered clayey sand and granular sand of the Hawthorne Formation","CL 4o","The lake lies in the Bartow Embayment division of the Central Lake District","1543","624","(Shafer et al. 1986)","TP4",53,59,72,93,"TN4",1083,1140,1231,1369,NA,NA,NA,NA,NA,NA,NA,"Buffum Polk"
"4036","LW","Polk","Buffum",NA,"2","Pol-Buffum-2","POL-BUFFUM-2","Polk-Buffum-2","Southwest Florida",279626,"Lake","Lake","Street Atlas","27","47","56.34","81","39","56.64","27.798983333333332","-81.665733333333336",27.7989833333333,-81.6657333333333,"75-34","Lake Wales Ridge Transition","Mh4","The geology is dominated by deeply weathered clayey sand and granular sand of the Hawthorne Formation","CL 4o","The lake lies in the Bartow Embayment division of the Central Lake District","1543","624","(Shafer et al. 1986)","TP4",53,59,72,93,"TN4",1083,1140,1231,1369,NA,NA,NA,NA,NA,NA,NA,"Buffum Polk"
"4037","LW","Polk","Buffum",NA,"3","Pol-Buffum-3","POL-BUFFUM-3","Polk-Buffum-3","Southwest Florida",279626,"Lake","Lake","Street Atlas","27","47","51.66","81","40","18.66","27.797683333333332","-81.671850000000006",27.7976833333333,-81.67185,"75-34","Lake Wales Ridge Transition","Mh4","The geology is dominated by deeply weathered clayey sand and granular sand of the Hawthorne Formation","CL 4o","The lake lies in the Bartow Embayment division of the Central Lake District","1543","624","(Shafer et al. 1986)","TP4",53,59,72,93,"TN4",1083,1140,1231,1369,NA,NA,NA,NA,NA,NA,NA,"Buffum Polk"
"4038","LW","Polk","Cannon",NA,"1","Pol-Cannon-1","POL-CANNON-1","Polk-Cannon-1","Southwest Florida",279989,"Lake","Lake","Google Earth","28","2","20.7","81","44","56.83","28.039083333333334","-81.749119444444446",28.0390833333333,-81.7491194444444,"75-31","Winter Haven/Lake Henry Ridges","Mh4","The geology is dominated by deeply weathered clayey sand and granular sand of the Hawthorne Formation","CL4n","The lake lies in the Winter Haven Karst division of the Central Lake District","336","136","(Shafer et al. 1986)","TP4",53,59,72,93,"TN4",1083,1140,1231,1369,NA,NA,NA,NA,NA,NA,NA,"Cannon Polk"
"4039","LW","Polk","Cannon",NA,"2","Pol-Cannon-2","POL-CANNON-2","Polk-Cannon-2","Southwest Florida",279989,"Lake","Lake","Google Earth","28","2","32.71","81","45","20.18","28.042419444444445","-81.755605555555562",28.0424194444444,-81.7556055555556,"75-31","Winter Haven/Lake Henry Ridges","Mh4","The geology is dominated by deeply weathered clayey sand and granular sand of the Hawthorne Formation","CL4n","The lake lies in the Winter Haven Karst division of the Central Lake District","336","136","(Shafer et al. 1986)","TP4",53,59,72,93,"TN4",1083,1140,1231,1369,NA,NA,NA,NA,NA,NA,NA,"Cannon Polk"
"4040","LW","Polk","Cannon",NA,"3","Pol-Cannon-3","POL-CANNON-3","Polk-Cannon-3","Southwest Florida",279989,"Lake","Lake","Google Earth","28","2","6.55","81","45","15.68","28.035152777777778","-81.754355555555549",28.0351527777778,-81.7543555555555,"75-31","Winter Haven/Lake Henry Ridges","Mh4","The geology is dominated by deeply weathered clayey sand and granular sand of the Hawthorne Formation","CL4n","The lake lies in the Winter Haven Karst division of the Central Lake District","336","136","(Shafer et al. 1986)","TP4",53,59,72,93,"TN4",1083,1140,1231,1369,NA,NA,NA,NA,NA,NA,NA,"Cannon Polk"
"4041","LW","Polk","Christina",NA,"1","Pol-Christina-1","POL-CHRISTINA-1","Polk-Christina-1","Southwest Florida",304715,"Lake","Lake","Google Earth","27","56","59.28","81","57","58.01","27.9498","-81.966113888888884",27.9498,-81.9661138888889,"75-30","Lakeland/Bone Valley Upland","Pbv","The geology is dominated by phosphatic sand, clayey fine sand, and clay of the Bone Valley Formation","CL 4p","The lake lies in the Lakeland Ridge division of the Central Lake District",".",".",".","TP6",248,281,328,355,"TN5",1975,2216,2397,2701,NA,NA,NA,NA,NA,NA,NA,"Christina Polk"
"4042","LW","Polk","Christina",NA,"2","Pol-Christina-2","POL-CHRISTINA-2","Polk-Christina-2","Southwest Florida",304715,"Lake","Lake","Google Earth","27","57","4.8899999999999997","81","58","0.95","27.951358333333332","-81.96693055555555",27.9513583333333,-81.9669305555556,"75-30","Lakeland/Bone Valley Upland","Pbv","The geology is dominated by phosphatic sand, clayey fine sand, and clay of the Bone Valley Formation","CL 4p","The lake lies in the Lakeland Ridge division of the Central Lake District",".",".",".","TP6",248,281,328,355,"TN5",1975,2216,2397,2701,NA,NA,NA,NA,NA,NA,NA,"Christina Polk"
"4043","LW","Polk","Christina",NA,"3","Pol-Christina-3","POL-CHRISTINA-3","Polk-Christina-3","Southwest Florida",304715,"Lake","Lake","Google Earth","27","57","8.17","81","58","6.04","27.952269444444443","-81.96834444444444",27.9522694444444,-81.9683444444444,"75-30","Lakeland/Bone Valley Upland","Pbv","The geology is dominated by phosphatic sand, clayey fine sand, and clay of the Bone Valley Formation","CL 4p","The lake lies in the Lakeland Ridge division of the Central Lake District",".",".",".","TP6",248,281,328,355,"TN5",1975,2216,2397,2701,NA,NA,NA,NA,NA,NA,NA,"Christina Polk"
"4044","LW","Polk","Clark",NA,"1","Pol-Clark-1","POL-CLARK-1","Polk-Clark-1","Southwest Florida",304716,"Lake","Lake","Garmin GPS","27","56","19.100000000000001","81","57","59.2","27.938638888888889","-81.966444444444448",27.9386388888889,-81.9664444444444,"75-30","Lakeland/Bone Valley Upland","Pbv","The geology is dominated by phosphatic sand, clayey fine sand, and clay of the Bone Valley Formation","SF 3c","The lake lies in the Bone Valley Uplands division of the Southwestern Flatwoods District",".",".",NA,"TP6",248,281,328,355,"TN5",1975,2216,2397,2701,NA,NA,NA,NA,NA,NA,NA,"Clark Polk"
"4045","LW","Polk","Clark",NA,"2","Pol-Clark-2","POL-CLARK-2","Polk-Clark-2","Southwest Florida",304716,"Lake","Lake","Garmin GPS","27","56","26.5","81","58","2.9","27.940694444444446","-81.967472222222227",27.9406944444444,-81.9674722222222,"75-30","Lakeland/Bone Valley Upland","Pbv","The geology is dominated by phosphatic sand, clayey fine sand, and clay of the Bone Valley Formation","SF 3c","The lake lies in the Bone Valley Uplands division of the Southwestern Flatwoods District",".",".",NA,"TP6",248,281,328,355,"TN5",1975,2216,2397,2701,NA,NA,NA,NA,NA,NA,NA,"Clark Polk"
"4046","LW","Polk","Clark",NA,"3","Pol-Clark-3","POL-CLARK-3","Polk-Clark-3","Southwest Florida",304716,"Lake","Lake","Garmin GPS","27","56","30.4","81","58","10.199999999999999","27.941777777777776","-81.969499999999996",27.9417777777778,-81.9695,"75-30","Lakeland/Bone Valley Upland","Pbv","The geology is dominated by phosphatic sand, clayey fine sand, and clay of the Bone Valley Formation","SF 3c","The lake lies in the Bone Valley Uplands division of the Southwestern Flatwoods District",".",".",NA,"TP6",248,281,328,355,"TN5",1975,2216,2397,2701,NA,NA,NA,NA,NA,NA,NA,"Clark Polk"
"4047","LW","Polk","Clearwater",NA,"1","Pol-Clearwate-1","POL-CLEARWATE-1","Polk-Clearwater-1","Southwest Florida",280549,"Lake","Lake","Google Earth","28","10","13.25","81","50","5.0599999999999996","28.170347222222222","-81.834738888888893",28.1703472222222,-81.8347388888889,"75-31","Winter Haven/Lake Henry Ridges","Pbv","The geology is dominated by phosphatic sand, clayey fine sand, and clay of the Bone Valley Formation","CL 4n","The lake lies in the Winter Haven Karst division of the Central Lake District","86","35","(Shafer et al. 1986)","TP4",53,59,72,93,"TN4",1083,1140,1231,1369,NA,NA,NA,NA,NA,NA,NA,"Clearwater Polk"
"4048","LW","Polk","Clearwater",NA,"2","Pol-Clearwate-2","POL-CLEARWATE-2","Polk-Clearwater-2","Southwest Florida",280549,"Lake","Lake","Google Earth","28","10","4.8600000000000003","81","49","53.74","28.168016666666666","-81.831594444444448",28.1680166666667,-81.8315944444444,"75-31","Winter Haven/Lake Henry Ridges","Pbv","The geology is dominated by phosphatic sand, clayey fine sand, and clay of the Bone Valley Formation","CL 4n","The lake lies in the Winter Haven Karst division of the Central Lake District","86","35","(Shafer et al. 1986)","TP4",53,59,72,93,"TN4",1083,1140,1231,1369,NA,NA,NA,NA,NA,NA,NA,"Clearwater Polk"
"4049","LW","Polk","Clearwater",NA,"3","Pol-Clearwate-3","POL-CLEARWATE-3","Polk-Clearwater-3","Southwest Florida",280549,"Lake","Lake","Google Earth","28","9","56.81","81","49","52.34","28.165780555555557","-81.831205555555556",28.1657805555556,-81.8312055555556,"75-31","Winter Haven/Lake Henry Ridges","Pbv","The geology is dominated by phosphatic sand, clayey fine sand, and clay of the Bone Valley Formation","CL 4n","The lake lies in the Winter Haven Karst division of the Central Lake District","86","35","(Shafer et al. 1986)","TP4",53,59,72,93,"TN4",1083,1140,1231,1369,NA,NA,NA,NA,NA,NA,NA,"Clearwater Polk"
"4050","LW","Polk","Clinch",NA,"1","Pol-Clinch-1","POL-CLINCH-1","Polk-Clinch-1","Southwest Florida",294405,"Lake","Lake","Garmin GPS","27","45","4.4400000000000004","81","32","37.200000000000003","27.751233333333332","-81.543666666666667",27.7512333333333,-81.5436666666667,"75-32","Northern Lake Wales Ridge","PQr","The geology is dominated by deeply weathered beach and dune sand with some clay lenses of the preglacial Pleistocene","CL 4q5","The lake lies in the Eastern Complex of the Central Ridge subdivision of the Lake Wales Ridge division of the Central Lake District","1207","488","(Shafer et al. 1986)","TP3",26,30,34,45,"TN4",1083,1140,1231,1369,NA,NA,NA,NA,NA,NA,NA,"Clinch Polk"
"4051","LW","Polk","Clinch",NA,"2","Pol-Clinch-2","POL-CLINCH-2","Polk-Clinch-2","Southwest Florida",294405,"Lake","Lake","Garmin GPS","27","44","22.92","81","32","54.3","27.739699999999999","-81.548416666666668",27.7397,-81.5484166666667,"75-32","Northern Lake Wales Ridge","PQr","The geology is dominated by deeply weathered beach and dune sand with some clay lenses of the preglacial Pleistocene","CL 4q5","The lake lies in the Eastern Complex of the Central Ridge subdivision of the Lake Wales Ridge division of the Central Lake District","1207","488","(Shafer et al. 1986)","TP3",26,30,34,45,"TN4",1083,1140,1231,1369,NA,NA,NA,NA,NA,NA,NA,"Clinch Polk"
"4052","LW","Polk","Clinch",NA,"3","Pol-Clinch-3","POL-CLINCH-3","Polk-Clinch-3","Southwest Florida",294405,"Lake","Lake","Garmin GPS","27","44","1.2","81","33","2.2799999999999998","27.733666666666668","-81.550633333333337",27.7336666666667,-81.5506333333333,"75-32","Northern Lake Wales Ridge","PQr","The geology is dominated by deeply weathered beach and dune sand with some clay lenses of the preglacial Pleistocene","CL 4q5","The lake lies in the Eastern Complex of the Central Ridge subdivision of the Lake Wales Ridge division of the Central Lake District","1207","488","(Shafer et al. 1986)","TP3",26,30,34,45,"TN4",1083,1140,1231,1369,NA,NA,NA,NA,NA,NA,NA,"Clinch Polk"
